0	51	60	-1	-1	80	11	-1	94	-1	5	31	14	71	59	35	-1	18	99	14	-1	35	51	23	-1	95	87	30	96	3	10	70	26	32	24	51	3	79	30	100	-1	15	16	38	-1	17	31	19	7	53	90	7	54	-1	-1	40	3	73	39	79	96	-1	33	77	100	1	14	-1	96	-1	70	-1	8	44	84	69	97	73	92	40	18	42	37	74	97	56	91	-1	28	-1	15	40	22	68	28	65	46	52	25	87	-1	41	87	87	22	70	17	36	13	-1	46	-1	98	17	35	-1	55	27	64	10	63	37	97	69	76	58	74	96	57	-1	17	71	57	8	4	10	33	40	99	51	33	16	-1	11	31	56	39	19	2	66	50	-1	52	14	-1	6	50	80	11	55	49	75	7	55	32	2	72	18	57	59	80	59	80	-1	39	93	64	99	90	75	6	2	-1	17	82	57	9	2	37	15	95	56	59	31	65	19	21	-1	71	-1	75	50	60	8	26	75	99	52	82	-1	22	60	78	-1	82	34	51	-1	73	81	72	25	73	-1	48	32	78	46	98	66	100	42	-1	-1	7	20	51	22	14	90	10	26	59	92	12	55	62	-1	54	43	2	-1	73	16	43	50	17	47	22	41	7	-1	91	58	62	94	18	69	41	-1	13	93	30	63	22	60	29	13	96	29	97	44	8	26	99	5	10	83	12	7	83	93	67	38	-1	86	51	-1	78	69	86	12	13	-1	20	27	91	16	20	-1	36	42	42	37	50	13	66	39	-1	12	94	-1	-1	1	17	81	66	3	91	35	-1	72	48	45	38	21	49	61	37	14	-1	-1	36	21	47	-1	-1	-1	33	100	41	5	67	-1	26	-1	56	52	34	43	79	2	67	24	-1	18	64	41	5	63	-1	23	98	32	57	14	29	46	100	58	5	16	68	23	54	21	-1	25	7	13	94	1	41	38	59	30	12	78	93	13	28	-1	24	92	15	29	-1	39	63	67	34	56	49	64	-1	52	-1	38	-1	-1	61	92	50	46	52	97	33	47	59	30	75	71	5	77	2	64	65	91	37	66	65	-1	94	16	62	70	49	89	36	-1	50	55	31	21	22	81	12	15	40	46	95	82	-1	49	89	35	63	2	80	25	16	64	-1	51	92	45	-1	-1	77	53	53	85	39	100	39	80	-1	17	69	9	30	65	92	-1	15	12	80	96	58	88	
51	0	46	78	54	16	21	73	-1	49	45	10	54	65	-1	81	63	55	90	82	85	38	69	41	53	68	12	29	83	38	-1	-1	74	100	89	-1	48	13	65	83	32	15	52	61	94	-1	34	79	34	85	55	23	20	2	22	1	46	72	1	20	-1	30	64	-1	87	17	80	63	50	42	72	53	71	-1	12	25	21	-1	-1	48	72	12	66	63	22	63	36	92	62	30	83	70	24	19	66	58	43	38	30	-1	14	49	53	13	38	9	68	-1	27	55	35	41	-1	96	40	77	94	64	38	75	86	21	30	64	18	74	2	100	-1	30	45	65	74	-1	23	15	33	-1	88	18	56	17	68	-1	-1	14	33	65	26	35	-1	1	-1	46	53	81	9	-1	61	55	23	55	98	63	93	22	89	74	-1	6	94	72	64	19	15	73	37	90	80	25	10	28	8	-1	31	90	21	39	20	85	22	63	20	48	80	65	8	70	21	79	55	55	73	6	34	-1	37	70	36	80	47	77	89	39	36	-1	86	58	66	88	26	96	-1	67	84	16	43	-1	8	62	5	87	87	86	2	2	1	30	19	4	-1	27	24	7	93	-1	-1	64	85	21	32	77	-1	33	-1	10	49	13	2	98	47	-1	41	23	38	64	95	90	40	93	62	94	77	15	38	49	-1	36	-1	-1	8	9	5	49	51	61	52	88	87	24	83	53	97	56	82	32	16	38	11	-1	83	-1	11	69	68	22	-1	24	82	87	-1	38	47	35	58	19	-1	-1	7	62	3	-1	37	74	-1	15	-1	81	62	57	66	15	30	57	83	6	18	66	24	45	20	90	41	-1	72	14	34	-1	61	92	12	-1	80	-1	72	10	1	15	53	4	-1	1	86	44	17	59	66	56	29	61	-1	24	88	81	-1	5	45	87	89	33	-1	65	85	24	93	44	55	82	17	12	60	35	-1	38	40	28	14	23	43	-1	22	29	64	39	59	9	60	45	83	59	19	-1	86	-1	-1	42	48	95	51	-1	33	25	46	40	61	67	89	50	-1	96	5	-1	47	59	-1	-1	6	33	88	45	-1	46	51	-1	65	82	81	-1	7	9	-1	16	-1	99	97	28	100	64	55	5	25	23	36	4	81	52	52	50	-1	49	8	8	16	72	19	6	-1	39	36	10	15	-1	-1	15	64	79	49	55	41	96	26	-1	22	-1	3	94	82	-1	96	72	
60	46	0	-1	36	73	-1	19	56	3	94	72	89	-1	91	67	12	11	25	76	96	77	59	24	74	41	19	92	98	97	18	86	80	74	37	28	32	60	14	14	30	28	28	83	94	11	-1	-1	42	17	-1	53	-1	79	28	63	-1	-1	21	78	83	61	95	31	50	81	29	33	8	74	32	79	96	-1	-1	79	53	86	17	-1	97	66	20	25	56	89	15	59	84	64	42	-1	8	21	-1	-1	37	96	12	65	49	12	49	50	90	34	-1	47	25	21	88	-1	-1	48	67	58	19	-1	68	93	42	61	99	65	87	-1	22	50	78	35	95	10	68	32	88	71	60	1	16	58	55	77	-1	64	47	72	2	49	72	61	81	31	58	83	64	47	56	95	10	68	80	32	-1	81	34	74	89	10	38	80	90	-1	98	64	48	57	-1	33	-1	81	29	38	49	-1	59	-1	2	15	77	64	8	9	39	57	68	35	-1	73	16	91	-1	40	62	45	57	13	14	92	47	-1	40	83	52	77	76	44	22	7	22	5	52	64	72	44	37	36	76	92	8	45	57	77	77	-1	-1	39	85	78	84	53	7	79	92	98	33	8	72	59	55	82	85	84	65	39	89	53	24	-1	56	21	85	-1	94	46	85	67	-1	42	-1	-1	70	2	49	90	22	74	-1	21	90	54	60	83	18	47	87	15	7	56	72	81	41	-1	-1	50	79	93	-1	79	84	77	12	72	55	30	75	73	7	23	36	30	87	60	25	74	37	58	100	97	85	45	39	64	44	5	83	90	57	85	67	58	53	92	34	31	16	-1	40	47	-1	-1	81	-1	61	67	96	66	31	74	-1	31	82	76	-1	-1	6	70	68	76	-1	29	29	11	37	63	34	21	5	33	6	76	13	10	7	94	17	15	82	7	51	11	-1	87	62	91	35	87	87	76	-1	95	100	63	-1	91	-1	14	62	67	-1	98	6	90	22	67	74	82	2	20	21	65	60	69	53	-1	19	29	88	58	3	13	72	72	87	59	99	1	85	21	39	1	20	17	17	26	68	98	80	73	-1	82	-1	56	10	10	54	13	62	12	12	62	22	8	10	26	95	-1	26	63	40	9	15	53	100	2	-1	3	12	97	93	83	22	17	26	66	97	95	-1	33	51	11	34	86	55	90	40	9	60	77	94	31	62	29	41	66	38	13	57	61	51	-1	
-1	78	-1	0	76	68	24	62	49	19	67	76	90	60	12	-1	39	-1	50	52	21	34	95	13	-1	9	76	9	16	41	89	50	-1	69	55	85	70	2	39	-1	98	43	37	73	9	94	-1	91	30	-1	19	90	45	-1	13	45	6	59	48	5	-1	66	7	44	90	87	75	99	54	88	-1	24	28	63	86	92	-1	13	46	27	74	59	29	84	46	15	3	25	-1	93	-1	45	29	35	43	1	32	78	-1	56	-1	17	49	77	88	49	-1	29	33	-1	48	-1	40	-1	4	71	10	45	82	4	72	-1	42	-1	-1	-1	16	67	61	-1	-1	84	-1	41	63	34	-1	26	16	50	6	37	38	27	56	35	32	-1	34	87	66	28	12	92	26	69	12	65	66	29	-1	84	87	25	70	29	76	39	-1	-1	14	85	43	-1	89	9	34	-1	34	-1	87	21	67	19	95	36	59	-1	95	81	20	-1	51	92	10	-1	54	-1	13	33	70	3	39	80	96	85	86	89	-1	9	86	37	-1	96	52	17	93	73	3	12	94	-1	2	81	71	16	-1	13	-1	29	1	97	93	40	55	25	82	75	82	-1	51	20	77	83	32	30	99	63	39	97	9	27	-1	17	44	-1	67	-1	82	59	25	8	78	40	68	11	98	98	37	60	5	48	52	29	54	86	18	-1	92	-1	1	44	38	62	16	-1	59	52	100	70	3	-1	22	51	49	78	-1	-1	-1	-1	41	81	68	8	-1	100	72	3	-1	-1	-1	96	-1	91	29	2	42	12	-1	33	58	14	-1	64	37	73	72	95	28	1	28	43	21	17	100	70	-1	3	95	-1	44	52	-1	8	66	8	-1	4	77	-1	96	45	29	66	-1	96	60	68	44	56	47	-1	-1	98	48	8	45	16	19	94	70	39	34	68	-1	6	61	97	83	70	80	-1	17	88	25	52	22	81	19	32	53	30	1	58	78	50	35	59	12	2	72	57	-1	16	31	-1	-1	33	87	-1	-1	71	55	43	50	28	30	65	49	33	92	25	31	85	-1	35	-1	33	57	81	86	-1	86	89	51	88	15	29	44	-1	51	70	98	75	87	21	-1	35	92	68	13	60	59	25	77	78	87	94	26	88	15	40	-1	14	98	65	29	5	45	2	31	99	-1	45	49	-1	50	62	94	19	90	-1	6	71	67	17	71	-1	58	87	8	74	1	-1	55	-1	24	56	-1	61	
-1	54	36	76	0	30	18	78	95	-1	65	-1	21	95	46	78	82	-1	25	-1	43	4	45	87	94	81	96	-1	95	11	69	100	54	-1	10	92	46	89	-1	39	98	74	35	38	17	13	48	22	28	16	3	85	47	72	49	83	43	3	25	63	34	-1	64	61	37	-1	28	-1	67	-1	69	85	75	88	19	95	16	18	9	-1	60	93	83	100	92	56	42	62	84	-1	97	-1	90	27	88	47	95	-1	14	68	92	-1	61	-1	38	25	4	29	7	94	-1	35	38	98	11	19	38	41	16	70	-1	19	67	12	90	-1	-1	36	-1	12	77	10	-1	1	63	92	2	80	95	17	-1	-1	53	-1	28	87	-1	100	11	47	78	43	17	48	85	35	88	14	84	70	6	14	11	18	63	63	14	58	1	44	25	-1	86	82	80	11	68	38	28	38	54	-1	-1	38	17	1	14	38	12	56	25	75	59	18	73	78	9	77	94	65	-1	2	5	33	99	98	18	77	-1	21	46	17	56	69	50	72	15	43	5	-1	21	-1	-1	-1	69	70	53	51	-1	93	73	71	85	70	13	-1	59	-1	62	-1	79	3	34	-1	-1	81	2	33	20	12	21	94	-1	7	33	94	22	6	9	14	73	96	71	73	88	2	43	11	81	82	21	88	24	85	30	1	99	85	55	26	15	13	71	70	53	17	93	42	25	40	69	54	58	53	2	29	22	12	-1	-1	92	6	44	12	59	16	2	23	-1	83	39	43	35	6	93	62	38	-1	77	89	82	57	9	-1	64	16	98	49	76	71	14	81	68	56	86	-1	2	25	13	40	21	79	10	78	4	-1	73	73	3	93	24	66	73	84	87	60	56	7	76	60	79	73	35	60	46	20	87	86	63	8	75	33	14	14	81	59	3	37	27	61	55	9	95	71	37	78	20	51	34	90	58	24	48	77	22	100	48	69	41	1	7	66	2	63	2	1	-1	29	98	84	50	6	38	24	83	74	92	71	81	87	-1	13	89	77	84	95	62	77	65	30	89	-1	92	-1	7	87	38	25	38	-1	53	68	37	71	89	92	-1	-1	-1	57	2	36	2	90	27	93	77	-1	1	-1	21	97	97	47	96	49	98	65	28	-1	87	82	36	49	26	-1	100	55	2	8	-1	40	-1	30	-1	96	82	100	57	45	51	2	67	91	94	59	92	7	91	40	
80	16	73	68	30	0	52	98	-1	-1	35	-1	68	34	20	83	91	73	49	67	16	62	29	96	-1	97	-1	76	76	19	68	3	54	52	33	70	93	-1	21	14	38	91	11	-1	1	77	6	65	24	63	64	-1	5	20	98	13	38	62	79	-1	99	-1	37	5	94	76	36	-1	45	-1	65	92	98	62	79	67	40	15	13	48	-1	28	10	75	17	24	20	-1	-1	71	99	55	44	58	-1	91	-1	59	42	-1	50	25	77	73	-1	43	39	83	38	47	26	-1	83	85	-1	70	92	49	-1	43	37	96	37	78	65	93	53	82	-1	19	4	10	69	34	90	31	2	-1	9	-1	-1	-1	78	62	37	-1	95	78	-1	44	79	94	97	95	79	21	42	57	36	84	23	69	46	80	53	68	67	-1	16	12	45	64	46	88	87	59	79	32	49	98	95	85	40	7	35	49	96	5	21	16	66	40	22	-1	-1	16	-1	35	38	84	8	-1	-1	6	26	46	53	90	94	94	82	-1	-1	98	95	55	-1	71	63	16	9	60	3	3	14	90	-1	-1	68	66	97	-1	-1	13	36	75	96	71	73	-1	-1	99	78	90	-1	39	-1	91	49	85	15	56	78	81	1	94	91	81	99	17	25	61	70	63	70	84	97	25	99	-1	18	-1	71	11	91	42	20	77	65	-1	-1	11	36	22	56	80	-1	-1	-1	86	85	11	87	39	89	27	18	53	-1	32	6	65	92	72	53	73	24	-1	8	53	6	10	99	66	10	-1	90	93	-1	21	-1	91	84	76	28	-1	17	32	52	86	-1	95	64	61	97	19	64	15	-1	-1	36	100	84	74	89	-1	48	-1	86	89	51	43	39	89	2	51	55	99	78	85	70	77	82	56	71	80	19	63	33	91	18	10	50	61	83	-1	79	60	14	98	40	52	39	-1	93	22	23	91	81	50	90	-1	31	-1	75	-1	23	57	84	30	16	99	49	-1	16	88	77	76	55	54	64	66	41	9	-1	54	4	48	44	3	84	94	87	64	8	78	5	-1	56	71	53	94	1	80	-1	69	87	58	80	-1	41	42	85	-1	42	97	55	73	94	8	28	78	58	55	69	84	32	-1	71	-1	-1	69	27	21	47	22	38	48	62	45	23	12	45	55	83	23	13	-1	11	67	8	10	63	37	55	-1	85	67	77	6	-1	2	66	61	81	-1	60	71	94	45	
11	21	-1	24	18	52	0	95	74	73	-1	100	17	14	73	14	81	81	30	47	93	55	88	28	14	-1	5	12	50	58	-1	15	34	56	68	74	71	33	11	8	64	40	94	45	36	52	62	93	73	43	86	27	42	8	98	-1	12	15	-1	16	-1	29	80	66	93	99	82	92	-1	55	73	35	41	5	75	71	25	37	41	65	54	90	88	1	36	42	-1	54	86	39	27	-1	58	36	60	24	94	65	77	42	-1	16	-1	1	-1	83	-1	51	93	83	-1	80	65	42	70	92	57	96	-1	48	28	31	86	12	16	-1	33	-1	6	-1	3	81	95	60	18	18	91	34	31	-1	-1	97	83	52	51	89	-1	-1	75	25	10	19	35	-1	-1	88	23	83	72	2	66	31	-1	-1	24	40	14	28	35	99	-1	33	54	14	-1	78	88	84	70	19	26	89	-1	34	26	98	-1	98	11	24	-1	68	39	64	3	30	67	55	59	28	-1	97	-1	-1	3	-1	66	-1	-1	62	41	67	62	4	65	-1	29	5	16	-1	78	88	-1	-1	6	76	96	24	64	86	81	98	75	26	65	45	45	37	84	83	75	96	33	21	98	77	-1	45	22	66	57	-1	57	-1	52	19	30	-1	39	30	54	73	80	32	67	41	25	85	44	28	59	40	4	63	23	90	53	49	7	26	93	68	61	31	27	44	82	46	16	77	41	85	86	1	81	25	20	20	15	-1	44	12	44	83	27	11	25	12	-1	67	14	77	-1	48	28	-1	30	8	13	-1	71	-1	-1	93	-1	-1	61	18	53	-1	11	58	70	-1	-1	38	26	47	7	100	75	69	90	82	-1	24	85	16	-1	44	42	89	14	1	-1	78	78	94	25	52	27	25	66	50	65	26	2	95	6	5	51	40	45	48	56	31	3	80	89	96	99	61	-1	-1	2	49	29	24	77	81	65	52	49	16	75	-1	93	76	14	-1	51	24	83	51	13	-1	-1	50	24	24	10	48	97	89	29	-1	-1	69	99	4	70	50	53	94	65	50	-1	45	-1	-1	18	35	76	37	33	2	22	-1	55	31	-1	34	67	-1	50	42	20	11	65	42	69	21	19	-1	31	65	56	6	7	38	33	35	-1	71	-1	92	65	12	9	6	-1	59	89	21	12	16	22	57	56	72	88	93	73	25	24	70	95	76	-1	62	-1	69	38	21	36	1	88	4	80	21	
-1	73	19	62	78	98	95	0	70	61	28	97	-1	71	30	56	-1	23	32	63	36	31	20	82	57	77	38	100	79	-1	46	71	10	94	7	71	29	-1	97	18	79	74	46	90	39	13	35	72	93	-1	33	12	77	29	2	-1	53	5	50	12	5	-1	-1	37	83	63	90	36	93	64	83	67	21	64	98	10	-1	42	69	-1	96	98	42	-1	89	31	86	85	14	3	-1	10	-1	66	-1	28	5	27	-1	16	74	46	95	85	61	93	97	97	54	48	-1	-1	27	-1	68	-1	14	3	35	-1	97	66	37	71	44	73	34	21	55	69	-1	86	35	96	75	81	95	1	95	6	49	-1	42	9	86	-1	35	4	-1	12	75	100	92	20	-1	78	-1	6	7	47	89	65	56	47	-1	-1	89	11	99	4	56	85	63	5	29	71	46	20	-1	63	47	-1	59	2	66	38	39	3	85	66	52	31	42	1	59	59	74	64	-1	77	73	27	-1	10	64	35	5	25	21	60	60	6	6	20	22	25	88	8	-1	88	58	-1	81	94	77	-1	88	96	77	10	96	73	-1	43	12	15	80	80	80	76	64	53	54	46	75	33	57	94	85	-1	91	63	53	-1	36	25	-1	76	3	93	93	41	45	-1	91	15	83	7	49	40	97	32	54	57	-1	78	43	19	62	39	21	50	-1	27	58	25	86	60	70	68	-1	11	-1	66	40	77	65	65	10	34	50	7	88	88	-1	30	21	59	95	-1	77	33	75	78	82	91	-1	57	45	18	63	4	47	-1	47	61	80	17	29	59	58	74	14	84	72	7	48	26	9	7	17	1	79	29	93	51	83	-1	59	55	-1	-1	71	8	44	34	55	46	22	81	42	67	40	35	-1	25	20	42	83	43	81	75	7	13	80	76	12	99	-1	16	8	50	16	48	-1	49	92	43	26	10	76	19	-1	-1	40	57	66	86	-1	21	81	51	50	93	15	-1	52	16	73	-1	-1	98	21	-1	92	23	3	23	74	95	-1	-1	-1	45	7	85	-1	84	2	49	46	-1	85	83	94	53	98	18	46	91	91	26	3	25	62	47	70	50	67	51	67	41	35	35	-1	17	21	5	70	48	37	82	58	48	76	54	18	92	14	28	21	64	15	32	17	60	57	35	68	-1	94	46	43	59	13	53	24	-1	-1	90	89	-1	57	79	16	9	26	15	96	2	
94	-1	56	49	95	-1	74	70	0	5	32	46	68	94	68	21	91	28	18	-1	18	98	25	92	80	39	15	79	-1	82	18	22	100	75	70	67	83	-1	84	50	-1	98	91	49	-1	19	53	84	71	11	30	42	85	31	94	54	12	21	30	61	8	4	-1	38	62	18	29	-1	100	78	58	28	-1	46	85	50	63	63	19	41	97	34	-1	-1	4	72	51	-1	38	75	-1	8	2	9	98	17	21	65	90	4	57	43	58	50	19	99	3	85	-1	72	-1	-1	68	94	51	82	1	48	39	40	91	11	87	81	26	-1	40	35	61	-1	26	24	70	26	38	71	14	99	10	91	96	78	-1	72	80	3	60	55	46	93	63	34	10	7	14	90	61	82	83	27	56	-1	79	84	50	77	-1	-1	-1	79	90	55	23	81	48	7	2	70	71	76	-1	64	17	3	60	66	33	85	54	87	13	81	53	60	56	58	-1	14	-1	100	46	82	35	51	21	37	-1	44	34	8	-1	-1	75	98	-1	46	16	1	37	8	22	90	95	53	65	63	81	73	29	46	34	-1	22	13	81	8	89	13	80	-1	-1	79	95	10	57	77	62	31	15	78	-1	76	55	60	38	62	-1	37	28	74	36	26	72	77	5	90	-1	92	82	32	94	60	24	39	30	24	-1	-1	21	94	-1	28	-1	-1	7	45	64	2	61	97	-1	56	7	-1	40	-1	48	75	58	73	15	16	6	-1	7	58	-1	19	38	86	81	43	83	65	69	97	82	30	31	72	37	82	13	93	52	84	7	89	30	40	33	-1	-1	44	38	35	-1	100	28	90	13	9	87	86	-1	52	15	1	74	-1	71	83	92	3	-1	88	83	55	41	18	96	70	20	-1	-1	28	31	46	51	-1	75	15	58	89	5	9	25	58	13	99	99	68	13	2	90	65	36	65	14	79	30	71	70	84	25	-1	31	4	9	-1	70	20	25	9	67	-1	-1	-1	4	-1	62	-1	57	35	68	-1	-1	23	-1	40	37	75	95	24	-1	16	95	83	42	-1	-1	74	81	21	1	55	9	31	18	-1	24	59	72	61	27	29	-1	51	5	11	-1	39	37	100	86	91	-1	-1	-1	38	74	81	-1	100	3	61	38	76	11	-1	73	-1	-1	86	-1	36	31	87	15	63	76	83	47	-1	100	60	47	76	62	54	24	8	73	-1	97	66	89	10	91	48	
-1	49	3	19	-1	-1	73	61	5	0	81	-1	75	57	74	-1	32	49	61	98	97	46	40	23	31	8	22	39	-1	94	47	46	73	33	12	37	65	21	73	100	-1	89	-1	33	64	17	51	97	44	7	-1	46	3	73	55	-1	91	60	45	44	91	81	42	90	82	17	5	33	56	7	83	-1	77	23	74	93	88	45	31	78	-1	46	-1	34	84	85	85	23	25	17	-1	89	46	1	64	18	63	36	38	61	67	72	47	79	74	70	75	56	50	13	45	19	-1	31	80	-1	45	95	42	5	66	43	79	77	24	3	76	32	67	-1	26	63	26	72	91	30	100	65	-1	74	-1	-1	68	54	45	86	1	26	-1	-1	75	95	23	94	-1	73	35	54	3	56	74	49	94	83	75	65	55	44	12	63	99	20	54	86	75	16	88	50	28	50	49	26	71	4	79	96	39	41	69	72	-1	50	46	73	22	35	3	33	79	54	87	-1	40	39	-1	73	35	14	42	14	94	86	70	37	79	94	60	-1	20	98	-1	2	100	13	30	64	60	-1	89	52	18	77	80	99	79	32	-1	63	-1	87	42	76	56	27	71	39	87	-1	40	25	29	31	97	-1	90	-1	94	-1	88	38	1	24	22	85	60	4	54	2	15	42	88	50	-1	-1	52	57	86	32	28	58	5	97	11	98	31	57	36	3	39	86	5	73	-1	34	47	84	20	-1	34	36	37	34	-1	34	-1	30	100	13	51	79	33	20	-1	15	14	27	29	-1	12	57	18	14	67	84	30	-1	19	-1	-1	-1	63	26	98	91	21	45	82	91	66	62	58	-1	91	-1	-1	83	97	19	26	34	36	28	92	39	47	9	82	5	44	22	42	81	13	47	37	21	56	21	48	-1	70	64	48	73	15	-1	99	75	79	56	27	8	94	67	29	72	67	79	96	-1	39	-1	2	69	-1	34	20	81	73	61	41	-1	48	25	-1	81	100	38	64	6	59	69	29	-1	18	15	-1	-1	74	80	96	10	75	17	35	3	51	92	67	99	73	58	57	64	37	94	-1	59	-1	85	-1	63	78	4	46	29	56	67	86	34	-1	55	51	97	45	89	46	45	55	-1	23	26	69	5	-1	6	23	26	36	1	80	36	81	92	34	10	43	89	41	53	52	76	76	-1	41	51	87	41	53	40	79	92	8	4	67	-1	41	23	84	31	
