0	-1	-1	-1	32	46	25	-1	67	44	-1	-1	-1	-1	14	-1	-1	-1	-1	35	-1	18	-1	-1	14	-1	35	-1	-1	-1	-1	-1	95	87	-1	93	59	-1	-1	46	92	98	5	68	-1	3	-1	-1	30	-1	83	-1	-1	-1	65	27	-1	-1	31	-1	-1	-1	-1	53	90	-1	-1	54	18	-1	46	-1	-1	-1	39	79	-1	6	-1	-1	-1	-1	-1	44	-1	14	59	10	-1	15	8	44	-1	54	-1	-1	-1	73	-1	33	59	92	81	-1	74	97	-1	25	-1	7	25	15	40	22	68	28	65	46	52	-1	-1	-1	-1	-1	41	-1	-1	87	-1	46	37	-1	-1	44	-1	-1	46	-1	98	17	-1	-1	-1	-1	-1	-1	-1	64	-1	79	-1	-1	-1	97	69	-1	33	3	62	86	-1	-1	-1	-1	-1	-1	57	-1	65	78	51	-1	40	99	-1	-1	-1	-1	-1	21	-1	-1	31	-1	62	-1	-1	-1	-1	58	99	6	52	14	99	83	67	1	-1	-1	-1	-1	-1	-1	-1	7	55	32	2	72	-1	100	-1	-1	-1	80	59	-1	16	-1	-1	-1	-1	64	-1	-1	-1	91	-1	-1	60	56	17	-1	32	-1	9	2	37	-1	-1	95	56	59	-1	-1	-1	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	87	61	32	34	-1	-1	-1	52	-1	5	22	-1	5	52	82	-1	76	-1	51	-1	81	-1	42	-1	73	-1	48	-1	23	26	60	73	62	53	5	-1	-1	-1	20	51	-1	27	85	19	52	97	-1	-1	68	95	-1	-1	44	-1	9	-1	2	-1	-1	-1	-1	27	-1	-1	44	-1	47	-1	13	-1	7	-1	-1	-1	58	62	94	18	69	41	3	-1	93	-1	73	-1	-1	42	55	-1	13	-1	35	-1	-1	-1	-1	18	17	3	-1	-1	-1	10	83	-1	18	-1	-1	-1	93	-1	-1	-1	30	-1	69	-1	48	68	-1	86	-1	60	-1	20	36	-1	-1	-1	16	-1	30	-1	29	56	98	-1	-1	67	-1	66	39	-1	-1	17	12	-1	-1	-1	-1	-1	-1	-1	-1	81	-1	-1	-1	35	91	19	40	-1	38	-1	-1	49	61	-1	-1	-1	86	-1	36	-1	-1	-1	-1	63	-1	-1	-1	-1	100	-1	5	-1	-1	-1	-1	67	-1	8	5	34	-1	79	-1	91	-1	-1	81	-1	50	31	-1	5	-1	-1	68	-1	-1	57	96	-1	-1	95	-1	46	-1	54	72	-1	-1	1	37	-1	-1	88	-1	12	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	
-1	0	38	-1	-1	-1	79	85	91	-1	13	28	-1	24	92	15	-1	-1	-1	39	63	-1	-1	34	56	-1	-1	-1	12	-1	79	-1	22	-1	61	92	50	46	52	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	5	-1	-1	2	-1	56	-1	-1	-1	37	-1	96	-1	54	18	22	52	43	-1	89	-1	30	-1	77	-1	-1	-1	-1	-1	-1	66	-1	12	15	40	46	95	-1	2	49	89	-1	-1	63	2	80	-1	-1	16	-1	11	51	92	-1	-1	-1	-1	77	-1	-1	53	-1	-1	39	-1	2	-1	-1	86	17	69	9	30	65	-1	25	15	-1	42	2	9	53	33	41	86	10	56	-1	73	65	-1	45	10	-1	90	-1	-1	-1	-1	63	-1	-1	-1	46	68	-1	38	-1	-1	41	53	-1	69	91	-1	-1	-1	-1	76	-1	-1	30	72	-1	-1	-1	92	-1	65	83	-1	23	-1	52	61	94	32	61	-1	-1	74	-1	-1	-1	23	20	-1	98	6	-1	-1	77	18	-1	20	54	2	42	-1	-1	-1	-1	-1	61	-1	50	42	-1	30	-1	71	-1	-1	74	-1	-1	-1	33	-1	71	96	94	26	-1	-1	64	-1	-1	51	24	95	24	-1	70	-1	41	-1	-1	80	73	-1	-1	91	22	14	49	53	13	-1	7	-1	-1	55	27	55	-1	-1	-1	-1	-1	96	40	-1	-1	94	-1	78	48	-1	86	21	30	-1	47	29	50	72	94	-1	2	-1	65	-1	3	-1	-1	15	-1	-1	-1	-1	58	56	16	-1	-1	99	-1	14	-1	-1	65	-1	86	-1	29	-1	-1	-1	66	-1	81	9	-1	61	55	-1	-1	-1	-1	-1	55	-1	93	-1	70	-1	74	-1	-1	53	47	76	78	-1	15	73	-1	-1	-1	50	19	-1	10	-1	70	1	-1	-1	90	21	39	20	-1	-1	22	63	-1	79	63	30	-1	-1	10	81	-1	-1	-1	55	55	-1	-1	-1	64	21	-1	-1	70	36	80	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	57	1	95	35	49	32	-1	-1	84	-1	54	-1	-1	-1	62	14	-1	87	87	-1	90	88	97	-1	30	-1	-1	4	-1	27	-1	97	-1	-1	-1	-1	16	8	-1	21	-1	46	-1	64	-1	22	26	-1	13	-1	16	1	-1	-1	41	23	38	64	-1	-1	-1	73	23	-1	-1	59	45	-1	15	-1	93	-1	-1	36	45	-1	56	-1	-1	-1	-1	-1	51	61	52	-1	98	-1	24	-1	-1	53	97	56	82	-1	97	
-1	38	0	14	39	-1	-1	-1	-1	10	-1	-1	-1	-1	1	17	-1	44	83	-1	27	96	-1	35	58	19	-1	-1	7	62	-1	-1	46	-1	-1	45	15	-1	-1	-1	62	-1	-1	66	15	-1	6	-1	-1	-1	6	-1	63	7	15	-1	20	90	-1	-1	45	21	19	84	-1	-1	-1	21	13	-1	44	-1	64	85	-1	-1	-1	53	-1	19	-1	-1	86	-1	5	-1	-1	-1	66	56	29	-1	-1	88	31	51	-1	92	-1	45	-1	-1	89	-1	-1	63	-1	85	24	-1	-1	-1	35	-1	82	17	-1	83	88	-1	61	64	56	28	97	-1	-1	-1	56	99	-1	-1	34	-1	59	-1	-1	-1	41	-1	-1	-1	-1	-1	-1	-1	26	61	-1	42	-1	24	-1	-1	-1	-1	-1	-1	25	46	40	-1	-1	-1	-1	-1	-1	-1	22	96	-1	-1	-1	47	-1	-1	63	6	33	88	45	-1	46	-1	-1	-1	-1	-1	82	81	-1	7	-1	-1	-1	-1	17	99	-1	-1	-1	68	87	20	-1	-1	-1	-1	-1	-1	-1	36	-1	38	-1	-1	15	94	85	-1	-1	8	8	-1	12	60	-1	6	65	-1	36	10	15	26	15	-1	81	-1	-1	-1	-1	-1	-1	-1	96	-1	73	22	20	-1	-1	15	58	96	72	-1	-1	27	-1	-1	19	56	-1	-1	94	72	89	-1	-1	-1	-1	-1	12	-1	-1	25	76	96	-1	-1	-1	-1	-1	76	41	-1	-1	-1	92	98	97	18	-1	29	62	89	-1	-1	96	97	21	45	8	95	28	35	-1	94	-1	-1	-1	24	54	-1	94	-1	75	-1	-1	67	-1	-1	-1	-1	-1	78	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	-1	29	33	-1	2	3	100	-1	-1	29	61	-1	53	86	17	-1	-1	-1	-1	2	19	-1	-1	70	-1	-1	-1	59	84	64	42	-1	8	-1	-1	64	-1	-1	96	-1	33	-1	-1	-1	-1	51	-1	50	-1	73	61	47	25	-1	-1	88	-1	2	3	-1	58	19	-1	-1	66	-1	-1	58	-1	-1	-1	-1	-1	87	-1	-1	94	55	78	-1	-1	-1	-1	76	5	83	27	-1	-1	87	-1	-1	62	74	-1	-1	-1	-1	-1	50	-1	72	-1	65	-1	-1	3	-1	81	31	-1	32	-1	64	-1	-1	56	-1	-1	-1	63	75	88	54	81	34	-1	3	-1	-1	39	4	25	76	-1	25	25	81	-1	24	-1	-1	-1	-1	29	38	49	-1	59	59	38	-1	-1	-1	64	8	9	-1	-1	57	68	35	-1	-1	
-1	-1	14	0	-1	16	91	-1	-1	96	29	-1	57	-1	-1	14	-1	85	-1	36	66	-1	52	77	76	-1	90	84	-1	22	5	52	-1	44	40	17	-1	-1	69	82	98	83	-1	57	77	77	99	-1	-1	-1	-1	-1	85	29	-1	-1	-1	-1	-1	92	-1	63	-1	-1	81	26	-1	55	-1	5	-1	84	-1	-1	-1	-1	-1	-1	53	24	32	8	-1	-1	-1	-1	-1	41	70	-1	-1	-1	-1	-1	89	-1	-1	65	1	-1	-1	7	46	78	21	-1	31	34	9	-1	18	-1	-1	87	15	-1	-1	56	-1	65	-1	41	-1	-1	-1	46	-1	-1	-1	100	-1	84	77	-1	94	72	-1	-1	30	-1	73	7	-1	-1	36	-1	90	-1	60	25	-1	26	-1	-1	46	49	-1	-1	-1	45	39	64	-1	98	-1	-1	-1	90	57	-1	-1	-1	-1	-1	40	-1	-1	82	28	-1	-1	19	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	95	65	-1	-1	42	-1	-1	82	-1	42	91	20	88	64	100	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	74	-1	5	33	6	-1	15	-1	10	-1	-1	94	17	-1	-1	-1	11	-1	51	-1	-1	-1	87	-1	82	-1	-1	-1	87	87	76	-1	-1	-1	-1	65	-1	-1	-1	-1	-1	-1	71	33	-1	-1	-1	52	25	24	18	-1	-1	14	78	43	77	-1	-1	-1	-1	84	-1	53	-1	-1	-1	-1	-1	-1	62	94	-1	-1	-1	72	-1	10	-1	59	-1	-1	-1	-1	85	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	17	74	62	81	-1	47	79	56	-1	23	47	97	-1	62	12	12	-1	37	86	7	79	51	-1	18	83	-1	-1	5	-1	15	-1	-1	-1	59	58	-1	-1	-1	76	-1	93	-1	-1	-1	70	-1	26	-1	89	-1	-1	-1	7	-1	51	11	-1	76	72	-1	-1	66	90	-1	60	77	-1	79	-1	62	-1	-1	-1	-1	66	-1	7	-1	57	-1	-1	-1	-1	-1	76	68	24	-1	36	-1	-1	-1	-1	-1	76	90	-1	4	21	39	38	10	35	-1	-1	96	-1	13	-1	9	-1	66	-1	16	-1	-1	89	-1	69	-1	-1	55	85	70	2	39	-1	-1	19	-1	37	73	-1	-1	94	-1	91	-1	5	19	90	45	-1	13	45	6	-1	-1	48	-1	-1	29	53	-1	-1	18	52	-1	75	-1	-1	-1	90	30	-1	25	98	-1	-1	44	99	13	-1	54	-1	74	-1	-1	-1	-1	-1	79	30	
32	-1	39	-1	0	-1	-1	-1	-1	-1	-1	93	61	-1	29	35	43	-1	-1	-1	83	15	-1	100	-1	-1	49	-1	-1	88	49	40	-1	33	-1	-1	29	40	-1	4	-1	-1	-1	4	-1	-1	38	66	3	-1	10	-1	-1	-1	3	-1	-1	-1	-1	45	84	-1	-1	63	34	-1	26	16	-1	10	89	-1	38	-1	-1	56	35	-1	46	34	87	-1	57	81	22	3	51	-1	12	65	66	29	-1	84	87	-1	-1	-1	80	-1	-1	23	-1	-1	91	44	-1	43	69	-1	9	-1	83	-1	29	87	21	-1	-1	19	95	36	-1	-1	-1	-1	-1	81	-1	32	51	-1	70	28	54	-1	-1	-1	-1	-1	-1	65	-1	39	80	96	-1	-1	86	-1	-1	71	-1	86	37	100	28	36	-1	93	-1	-1	-1	-1	12	-1	13	2	81	-1	-1	-1	66	13	93	-1	-1	-1	-1	-1	93	-1	84	-1	25	-1	10	-1	-1	1	-1	-1	-1	48	-1	-1	-1	32	-1	50	-1	63	-1	-1	97	9	27	-1	17	44	-1	-1	-1	31	75	-1	25	-1	54	64	13	96	-1	98	-1	46	-1	-1	5	-1	48	-1	77	-1	-1	13	89	79	-1	85	1	44	-1	64	71	80	59	-1	21	45	78	-1	90	83	-1	-1	-1	78	80	38	41	-1	-1	-1	2	93	100	72	-1	-1	86	29	88	-1	-1	-1	-1	2	42	12	-1	-1	-1	-1	16	71	64	-1	-1	-1	-1	72	95	28	-1	-1	-1	90	-1	-1	-1	-1	-1	-1	54	63	-1	-1	-1	-1	15	28	58	8	66	8	21	36	-1	34	71	-1	-1	-1	-1	95	96	60	-1	72	94	31	-1	-1	82	99	42	2	-1	-1	77	-1	94	-1	77	-1	34	-1	88	6	61	-1	-1	-1	-1	-1	66	27	17	88	25	52	-1	99	-1	19	-1	23	-1	-1	24	-1	58	-1	6	89	-1	59	-1	78	18	74	-1	88	88	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43	50	-1	23	96	-1	-1	-1	33	92	25	-1	-1	-1	-1	-1	35	91	-1	-1	-1	81	86	76	87	-1	-1	-1	88	15	29	44	-1	-1	-1	70	98	-1	-1	87	21	-1	35	-1	96	33	-1	-1	1	-1	-1	-1	-1	-1	78	-1	-1	94	-1	46	92	-1	-1	45	-1	13	74	-1	29	-1	-1	-1	-1	-1	51	-1	99	-1	45	-1	-1	79	82	40	63	-1	90	47	81	-1	-1	-1	-1	-1	71	-1	-1	12	-1	-1	95	17	
46	-1	-1	16	-1	0	-1	-1	55	-1	-1	22	24	61	30	18	-1	1	-1	-1	65	-1	-1	-1	-1	-1	46	-1	25	11	-1	-1	-1	43	-1	100	-1	87	94	-1	-1	-1	88	95	-1	-1	69	100	54	34	3	43	96	-1	33	-1	98	-1	84	-1	38	17	13	-1	47	99	14	35	-1	-1	-1	-1	-1	72	-1	-1	83	43	-1	-1	-1	-1	-1	-1	-1	28	64	61	-1	-1	-1	-1	61	-1	-1	-1	69	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	96	75	-1	-1	60	93	83	-1	94	22	31	83	57	81	-1	-1	-1	90	-1	-1	-1	84	-1	95	83	98	68	63	-1	-1	-1	-1	94	-1	-1	7	-1	7	-1	40	-1	-1	38	-1	30	-1	19	38	-1	-1	16	70	86	-1	-1	-1	12	-1	50	-1	36	52	9	-1	10	-1	-1	-1	-1	-1	-1	12	38	40	-1	-1	-1	49	-1	-1	-1	-1	16	-1	-1	100	11	-1	-1	-1	53	-1	-1	-1	48	-1	-1	35	-1	54	70	89	64	98	66	-1	-1	11	-1	63	-1	13	62	-1	-1	8	-1	9	89	59	42	-1	68	-1	9	39	8	32	-1	38	17	1	-1	82	26	89	37	-1	-1	-1	-1	-1	18	-1	-1	78	-1	-1	-1	-1	94	65	31	38	-1	-1	-1	-1	-1	98	-1	79	-1	59	-1	46	-1	-1	56	-1	-1	-1	98	38	-1	43	5	-1	21	13	84	-1	-1	22	-1	51	26	-1	-1	-1	-1	-1	-1	-1	-1	90	-1	26	-1	-1	-1	81	79	3	-1	49	93	-1	-1	89	-1	-1	37	26	-1	-1	66	7	33	94	22	-1	87	-1	-1	8	-1	96	-1	-1	-1	-1	-1	64	21	-1	-1	-1	-1	-1	82	21	88	-1	65	-1	30	1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	71	-1	69	-1	17	93	-1	89	-1	40	-1	-1	54	58	53	2	29	-1	10	63	65	60	34	75	13	-1	-1	74	9	-1	62	-1	39	43	35	-1	11	-1	-1	73	61	-1	-1	-1	-1	82	-1	-1	9	-1	-1	14	40	21	-1	-1	60	-1	14	-1	-1	68	56	-1	49	-1	39	-1	13	-1	47	-1	-1	-1	-1	94	51	54	-1	-1	73	3	93	24	-1	59	-1	-1	79	-1	60	56	-1	-1	76	-1	68	-1	-1	-1	-1	-1	-1	23	85	75	-1	86	-1	-1	8	-1	-1	33	14	14	-1	-1	59	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	95	71	-1	-1	
25	79	-1	91	-1	-1	0	-1	63	17	-1	-1	4	37	7	36	6	-1	-1	50	89	99	-1	41	-1	-1	7	66	2	-1	-1	2	-1	-1	90	-1	98	84	-1	3	42	52	86	-1	-1	3	45	-1	81	87	-1	13	89	77	-1	18	-1	62	-1	-1	65	-1	50	-1	-1	-1	7	-1	-1	-1	-1	-1	7	-1	-1	90	53	68	37	-1	-1	-1	-1	92	71	98	-1	-1	92	96	76	88	-1	-1	-1	77	83	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	-1	-1	-1	28	-1	-1	73	-1	-1	-1	81	28	-1	26	75	93	-1	-1	32	62	40	12	60	-1	54	58	17	-1	45	-1	-1	2	67	91	94	59	92	-1	-1	-1	-1	40	52	-1	93	18	-1	64	21	4	79	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	68	-1	-1	19	-1	-1	-1	-1	53	48	-1	-1	81	-1	-1	39	72	-1	70	-1	-1	15	-1	-1	5	100	-1	11	-1	-1	-1	77	-1	63	-1	-1	53	-1	64	87	-1	20	98	13	-1	91	22	-1	20	-1	40	-1	5	94	76	36	49	-1	78	-1	92	98	-1	59	-1	67	40	15	-1	-1	-1	50	28	-1	80	-1	-1	-1	24	20	52	71	99	55	44	-1	59	91	60	-1	-1	14	-1	15	-1	77	73	-1	43	-1	-1	83	38	47	-1	71	-1	-1	85	-1	-1	10	22	-1	17	-1	-1	-1	-1	18	-1	78	65	93	-1	-1	-1	87	-1	-1	-1	31	52	-1	34	-1	17	-1	2	14	-1	-1	-1	-1	-1	16	24	-1	-1	-1	-1	78	-1	-1	3	-1	-1	86	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	-1	67	50	-1	-1	-1	-1	32	52	-1	-1	97	-1	86	58	50	-1	-1	59	64	59	-1	-1	-1	-1	-1	32	49	-1	8	-1	-1	-1	-1	82	-1	-1	-1	49	-1	85	-1	21	-1	76	97	95	7	-1	-1	10	-1	-1	-1	42	38	80	48	9	85	21	-1	90	-1	19	54	22	-1	98	-1	-1	55	99	-1	-1	-1	-1	21	-1	-1	68	-1	-1	-1	-1	78	87	-1	-1	1	2	-1	26	13	36	75	96	-1	-1	-1	-1	-1	37	-1	-1	56	5	-1	-1	-1	91	49	85	-1	-1	-1	62	73	-1	1	-1	90	-1	-1	-1	99	-1	-1	25	61	70	63	70	-1	33	-1	-1	-1	99	-1	-1	92	-1	-1	11	-1	-1	42	-1	16	-1	-1	-1	66	11	-1	47	82	5	45	80	-1	
-1	85	-1	-1	-1	-1	-1	0	97	-1	-1	-1	-1	-1	39	-1	-1	27	-1	76	-1	68	55	43	-1	-1	39	42	-1	-1	-1	24	-1	8	-1	-1	-1	63	53	-1	66	10	56	47	-1	24	-1	84	-1	84	-1	9	97	17	32	52	86	-1	95	-1	15	-1	-1	-1	19	64	15	21	-1	75	9	83	60	-1	86	44	-1	71	-1	51	43	39	89	-1	15	-1	55	-1	-1	78	85	-1	48	-1	82	56	-1	-1	-1	88	-1	63	-1	-1	91	-1	46	19	97	-1	83	-1	-1	-1	60	14	-1	14	53	71	-1	28	-1	-1	98	-1	-1	-1	-1	-1	50	90	-1	-1	-1	-1	-1	-1	86	-1	57	-1	16	50	93	-1	49	-1	16	88	77	-1	18	-1	54	64	-1	100	-1	9	13	24	78	22	97	-1	84	-1	100	-1	64	-1	74	75	-1	33	52	-1	-1	-1	94	1	80	9	-1	-1	-1	-1	52	12	-1	-1	-1	19	-1	-1	42	97	-1	-1	-1	-1	94	8	28	-1	63	64	-1	-1	-1	84	32	36	-1	14	-1	-1	-1	-1	21	-1	-1	22	38	-1	72	61	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	13	69	-1	67	-1	69	11	-1	-1	-1	-1	-1	42	-1	67	-1	-1	-1	85	-1	88	33	-1	-1	-1	21	31	-1	94	45	-1	-1	74	73	-1	-1	63	-1	14	-1	-1	14	81	-1	-1	-1	43	-1	-1	-1	-1	-1	88	-1	8	6	5	-1	59	93	96	-1	-1	-1	68	56	92	21	-1	33	-1	-1	8	64	-1	40	21	-1	36	52	62	-1	-1	-1	-1	43	-1	14	-1	-1	21	42	43	-1	74	-1	-1	16	44	-1	-1	46	10	-1	99	-1	90	14	-1	-1	-1	-1	35	41	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	86	71	-1	-1	15	98	54	86	-1	-1	27	-1	-1	76	64	31	8	66	-1	-1	-1	-1	25	16	-1	-1	-1	-1	83	-1	51	93	83	-1	80	65	-1	77	62	37	-1	-1	46	48	-1	28	-1	-1	27	79	70	33	-1	6	74	-1	-1	-1	95	60	18	-1	92	-1	-1	53	-1	-1	-1	-1	-1	-1	-1	52	-1	-1	89	-1	69	-1	-1	-1	10	19	35	-1	62	69	-1	-1	-1	-1	12	9	83	-1	81	24	-1	7	54	81	-1	99	73	-1	-1	44	62	78	-1	86	9	4	-1	26	89	-1	-1	72	59	84	98	-1	-1	-1	58	68	-1	-1	64	
67	91	-1	-1	-1	55	63	97	0	3	-1	22	-1	-1	-1	59	28	2	-1	79	-1	-1	45	85	-1	-1	55	-1	-1	-1	62	-1	12	-1	12	-1	5	16	-1	78	88	60	6	-1	30	40	68	78	73	-1	98	75	-1	59	-1	-1	-1	-1	-1	-1	-1	84	83	-1	-1	96	-1	-1	-1	-1	98	77	-1	-1	-1	-1	19	22	-1	88	-1	2	97	-1	-1	87	-1	-1	30	-1	35	-1	80	32	67	41	-1	-1	-1	-1	-1	60	27	-1	-1	46	93	-1	-1	-1	90	53	-1	-1	-1	-1	-1	49	-1	68	61	31	27	-1	6	60	1	26	-1	-1	-1	85	-1	56	-1	-1	-1	25	20	20	-1	-1	40	13	38	75	-1	27	11	-1	-1	-1	67	-1	-1	-1	71	-1	-1	-1	49	66	30	8	13	83	-1	15	93	92	-1	-1	18	-1	-1	22	-1	58	70	-1	-1	38	-1	91	-1	-1	-1	100	-1	-1	69	-1	100	76	-1	39	-1	16	-1	44	42	-1	-1	-1	49	-1	10	8	95	77	-1	-1	89	-1	25	-1	60	87	-1	26	2	-1	-1	6	-1	-1	-1	-1	-1	12	-1	48	-1	37	-1	3	80	-1	-1	-1	93	-1	61	-1	-1	2	-1	-1	29	24	-1	-1	-1	-1	-1	-1	52	-1	-1	16	75	82	-1	-1	63	67	51	-1	9	-1	-1	-1	-1	-1	36	-1	35	62	15	83	33	-1	-1	-1	29	19	69	-1	-1	-1	20	25	26	-1	94	65	50	-1	45	45	18	35	76	37	-1	-1	-1	93	9	55	-1	-1	83	96	-1	99	56	13	92	-1	65	42	-1	-1	21	19	-1	-1	-1	-1	-1	56	6	7	38	-1	-1	35	-1	71	-1	92	65	-1	19	-1	6	79	-1	89	21	-1	59	77	23	-1	-1	20	64	54	-1	-1	-1	25	-1	93	34	-1	76	-1	-1	23	69	38	21	36	-1	-1	-1	87	23	67	-1	-1	20	-1	-1	26	-1	18	-1	30	56	70	-1	-1	61	-1	-1	96	-1	20	-1	47	-1	77	-1	96	95	-1	44	35	-1	10	-1	10	-1	71	29	94	-1	-1	88	-1	74	46	90	39	-1	-1	-1	-1	72	93	-1	-1	-1	12	-1	-1	29	-1	21	-1	-1	-1	-1	-1	98	46	-1	89	37	-1	-1	-1	-1	90	-1	46	-1	64	-1	-1	-1	-1	-1	-1	-1	78	50	80	-1	29	-1	-1	-1	77	4	44	89	31	-1	95	-1	14	3	7	13	-1	29	-1	95	-1	27	-1	-1	48	36	11	
44	-1	10	96	-1	-1	17	-1	3	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	97	54	48	-1	80	-1	-1	68	43	33	-1	35	-1	97	-1	8	-1	71	44	73	-1	78	-1	55	69	-1	86	-1	-1	96	-1	-1	81	-1	-1	1	-1	-1	6	-1	-1	52	6	-1	86	96	-1	-1	55	-1	86	-1	-1	56	29	71	-1	37	6	-1	-1	47	-1	-1	65	-1	51	-1	71	-1	-1	-1	-1	99	4	-1	56	-1	63	-1	-1	-1	-1	-1	-1	46	20	-1	63	-1	-1	-1	-1	-1	2	-1	57	46	-1	3	-1	-1	66	-1	15	-1	42	1	59	-1	-1	-1	86	37	-1	-1	73	27	-1	10	64	35	-1	-1	25	-1	-1	60	60	6	6	20	22	-1	-1	-1	80	79	-1	65	90	-1	-1	-1	6	-1	-1	88	-1	9	-1	10	-1	71	-1	88	-1	-1	47	-1	-1	30	47	24	52	38	-1	-1	89	20	-1	33	-1	-1	94	-1	-1	91	-1	-1	-1	53	60	96	-1	-1	-1	34	-1	93	93	-1	-1	-1	-1	25	-1	15	-1	-1	7	-1	-1	40	-1	-1	32	-1	30	-1	53	80	-1	-1	-1	62	39	-1	-1	50	-1	-1	-1	58	-1	-1	-1	5	8	58	24	-1	-1	81	22	62	-1	-1	-1	65	-1	11	33	19	-1	-1	73	48	30	-1	-1	59	-1	-1	62	-1	33	-1	-1	-1	36	30	-1	72	-1	-1	-1	-1	36	-1	-1	60	-1	92	-1	-1	-1	80	-1	-1	-1	-1	-1	-1	58	74	-1	13	95	19	-1	48	-1	4	-1	-1	-1	-1	-1	1	-1	-1	29	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	2	71	-1	49	53	92	-1	-1	6	83	-1	42	67	-1	38	-1	-1	25	20	42	-1	-1	-1	-1	81	75	-1	-1	-1	-1	-1	94	15	86	-1	-1	16	8	50	-1	40	13	49	92	-1	-1	26	-1	23	29	-1	-1	-1	-1	71	-1	66	-1	11	-1	-1	-1	-1	-1	-1	50	-1	-1	-1	-1	73	28	63	-1	-1	-1	98	-1	-1	-1	-1	36	-1	3	-1	-1	74	-1	-1	51	20	-1	7	85	-1	84	2	-1	-1	46	-1	-1	-1	83	-1	42	-1	-1	49	1	76	-1	91	-1	77	-1	25	-1	74	-1	-1	10	90	-1	51	67	41	35	-1	-1	91	-1	-1	-1	-1	-1	70	-1	54	-1	82	-1	53	54	96	85	26	45	25	83	-1	-1	9	-1	32	-1	-1	60	57	35	68	-1	-1	3	49	-1	-1	-1	
